,Diet_Composition
1783,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4375&GenusName=Ptereleotris&SpeciesName=evides&stockcode=4570
1784,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23701&GenusName=Pterogobius&SpeciesName=elapoides&stockcode=18844
1785,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23704&GenusName=Pterogobius&SpeciesName=zonoleucus&stockcode=18847
1786,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=448&GenusName=Pterogymnus&SpeciesName=laniarius&stockcode=462
1787,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5195&GenusName=Pterois&SpeciesName=volitans&stockcode=6124
1788,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22771&GenusName=Pterothrissus&SpeciesName=gissu&stockcode=18065
1789,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2940&GenusName=Ptychocheilus&SpeciesName=oregonensis&stockcode=3136
1790,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3273&GenusName=Pungitius&SpeciesName=pungitius&stockcode=3469
1791,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24828&GenusName=Pungitius&SpeciesName=sinensis&stockcode=19687
1792,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13635&GenusName=Puntius&SpeciesName=bimaculatus&stockcode=13731
1793,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10796&GenusName=Puntius&SpeciesName=chola&stockcode=11119
1794,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13193&GenusName=Puntius&SpeciesName=dorsalis&stockcode=13519
1795,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8700&GenusName=Pygocentrus&SpeciesName=cariba&stockcode=9018
1796,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3051&GenusName=Pylodictis&SpeciesName=olivaris&stockcode=3247
1797,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3542&GenusName=Rachycentron&SpeciesName=canadum&stockcode=3738
1798,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7106&GenusName=Racovitzia&SpeciesName=glacialis&stockcode=7488
1799,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8924&GenusName=Raja&SpeciesName=asterias&stockcode=9246
1800,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4552&GenusName=Raja&SpeciesName=brachyura&stockcode=4737
1801,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2059&GenusName=Raja&SpeciesName=clavata&stockcode=2254
1802,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5492&GenusName=Raja&SpeciesName=microocellata&stockcode=5768
1803,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5014&GenusName=Raja&SpeciesName=miraletus&stockcode=5248
1804,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4329&GenusName=Raja&SpeciesName=montagui&stockcode=4517
1805,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9283&GenusName=Raja&SpeciesName=polystigma&stockcode=9605
1806,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7615&GenusName=Rajella&SpeciesName=fyllae&stockcode=7919
1807,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1750&GenusName=Ranzania&SpeciesName=laevis&stockcode=1946
1808,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5493&GenusName=Rasbora&SpeciesName=daniconius&stockcode=5771
1809,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=50792&GenusName=Rastrinus&SpeciesName=scutiger&stockcode=42448
1810,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=516&GenusName=Reinhardtius&SpeciesName=hippoglossoides&stockcode=532
1811,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1751&GenusName=Remora&SpeciesName=remora&stockcode=1947
1812,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12243&GenusName=Retropinna&SpeciesName=retropinna&stockcode=12569
1813,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=449&GenusName=Rhabdosargus&SpeciesName=globiceps&stockcode=463
1814,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5535&GenusName=Rhabdosargus&SpeciesName=holubi&stockcode=5824
1815,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5368&GenusName=Rhabdosargus&SpeciesName=sarba&stockcode=5624
1816,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7936&GenusName=Rhabdosargus&SpeciesName=thorpei&stockcode=8243
1817,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3639&GenusName=Rhacochilus&SpeciesName=toxotes&stockcode=3835
1818,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3640&GenusName=Rhacochilus&SpeciesName=vacca&stockcode=3836
1819,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23351&GenusName=Rhamdia&SpeciesName=quelen&stockcode=18548
1820,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2306&GenusName=Rhamphochromis&SpeciesName=esox&stockcode=2502
1821,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2297&GenusName=Rhamphochromis&SpeciesName=longiceps&stockcode=2494
1822,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2302&GenusName=Rhamphochromis&SpeciesName=woodi&stockcode=2498
1823,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2081&GenusName=Rhincodon&SpeciesName=typus&stockcode=2276
1824,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5839&GenusName=Rhinecanthus&SpeciesName=aculeatus&stockcode=6136
1825,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5840&GenusName=Rhinecanthus&SpeciesName=rectangulus&stockcode=6137
1826,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5016&GenusName=Rhinobatos&SpeciesName=rhinobatos&stockcode=5250
1827,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2584&GenusName=Rhinoptera&SpeciesName=bonasus&stockcode=2780
1828,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=899&GenusName=Rhizoprionodon&SpeciesName=acutus&stockcode=915
1829,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=901&GenusName=Rhizoprionodon&SpeciesName=longurio&stockcode=917
1830,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=903&GenusName=Rhizoprionodon&SpeciesName=porosus&stockcode=919
1831,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=904&GenusName=Rhizoprionodon&SpeciesName=taylori&stockcode=920
1832,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=905&GenusName=Rhizoprionodon&SpeciesName=terraenovae&stockcode=921
1833,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=213&GenusName=Rhomboplites&SpeciesName=aurorubens&stockcode=227
1834,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5503&GenusName=Rhynchobatus&SpeciesName=djiddensis&stockcode=5792
1835,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=50857&GenusName=Rioraja&SpeciesName=agassizii&stockcode=42490
1836,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1252&GenusName=Rostroraja&SpeciesName=eglanteria&stockcode=1268
1837,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4575&GenusName=Rudarius&SpeciesName=ercodes&stockcode=4760
1838,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8416&GenusName=Rutilus&SpeciesName=frisii&stockcode=8730
1839,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=272&GenusName=Rutilus&SpeciesName=rutilus&stockcode=286
1840,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1056&GenusName=Rypticus&SpeciesName=saponaceus&stockcode=1072
1841,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23700&GenusName=Sagamia&SpeciesName=geneionema&stockcode=18843
1842,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1701&GenusName=Salaria&SpeciesName=pavo&stockcode=1897
1843,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6058&GenusName=Salarias&SpeciesName=fasciatus&stockcode=6372
1844,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6060&GenusName=Salarias&SpeciesName=luctuosus&stockcode=6374
1845,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=306&GenusName=Salilota&SpeciesName=australis&stockcode=320
1846,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=236&GenusName=Salmo&SpeciesName=salar&stockcode=250
1847,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=238&GenusName=Salmo&SpeciesName=trutta&stockcode=252
1848,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=247&GenusName=Salvelinus&SpeciesName=alpinus&stockcode=261
1849,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2690&GenusName=Salvelinus&SpeciesName=confluentus&stockcode=2886
1850,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=246&GenusName=Salvelinus&SpeciesName=fontinalis&stockcode=260
1851,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6411&GenusName=Salvelinus&SpeciesName=leucomaenis&stockcode=6732
1852,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2691&GenusName=Salvelinus&SpeciesName=malma&stockcode=2887
1853,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=248&GenusName=Salvelinus&SpeciesName=namaycush&stockcode=262
1854,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=360&GenusName=Sander&SpeciesName=lucioperca&stockcode=374
1855,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3516&GenusName=Sander&SpeciesName=vitreus&stockcode=4888
1856,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=113&GenusName=Sarda&SpeciesName=chiliensis&stockcode=127
1857,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=115&GenusName=Sarda&SpeciesName=sarda&stockcode=129
1858,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1350&GenusName=Sardina&SpeciesName=pilchardus&stockcode=1368
1859,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1043&GenusName=Sardinella&SpeciesName=aurita&stockcode=1059
1860,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1518&GenusName=Sardinella&SpeciesName=tawilis&stockcode=1711
1861,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1519&GenusName=Sardinella&SpeciesName=zunasi&stockcode=1712
1862,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1477&GenusName=Sardinops&SpeciesName=sagax&stockcode=1670
1863,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3248&GenusName=Sargocentron&SpeciesName=coruscum&stockcode=3444
1864,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4699&GenusName=Sargocentron&SpeciesName=diadema&stockcode=4920
1865,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4906&GenusName=Sargocentron&SpeciesName=punctatissimum&stockcode=5139
1866,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6625&GenusName=Sargocentron&SpeciesName=rubrum&stockcode=6944
1867,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6507&GenusName=Sargocentron&SpeciesName=spiniferum&stockcode=6828
1868,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4908&GenusName=Sargocentron&SpeciesName=tiere&stockcode=5141
1869,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3251&GenusName=Sargocentron&SpeciesName=vexillarium&stockcode=3447
1870,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7868&GenusName=Sargocentron&SpeciesName=xantherythrum&stockcode=8178
1871,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1389&GenusName=Sarotherodon&SpeciesName=galilaeus&stockcode=4635
1872,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1412&GenusName=Sarotherodon&SpeciesName=melanotheron&stockcode=1461
1873,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=204&GenusName=Sarpa&SpeciesName=salpa&stockcode=218
1874,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4170&GenusName=Sarritor&SpeciesName=frenatus&stockcode=4366
1875,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4171&GenusName=Sarritor&SpeciesName=leptorhynchus&stockcode=4367
1876,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4764&GenusName=Saurida&SpeciesName=elongata&stockcode=4988
1877,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24644&GenusName=Saurida&SpeciesName=filamentosa&stockcode=19537
1878,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4534&GenusName=Saurida&SpeciesName=gracilis&stockcode=4719
1879,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4467&GenusName=Saurida&SpeciesName=micropectoralis&stockcode=4665
1880,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2718&GenusName=Saurida&SpeciesName=normani&stockcode=2914
1881,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6479&GenusName=Saurida&SpeciesName=tumbil&stockcode=6801
1882,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1055&GenusName=Saurida&SpeciesName=undosquamis&stockcode=1071
1883,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2596&GenusName=Scaphirhynchus&SpeciesName=platorynchus&stockcode=2792
1884,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3770&GenusName=Scartella&SpeciesName=cristata&stockcode=3966
1885,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=27051&GenusName=Scartichthys&SpeciesName=viridis&stockcode=21163
1886,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1152&GenusName=Scarus&SpeciesName=coelestinus&stockcode=1168
1887,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5548&GenusName=Scarus&SpeciesName=ghobban&stockcode=5838
1888,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1155&GenusName=Scarus&SpeciesName=guacamaia&stockcode=1171
1889,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1154&GenusName=Scarus&SpeciesName=iseri&stockcode=1170
1890,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5550&GenusName=Scarus&SpeciesName=niger&stockcode=5840
1891,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5551&GenusName=Scarus&SpeciesName=oviceps&stockcode=5841
1892,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4971&GenusName=Scarus&SpeciesName=prasiognathos&stockcode=5204
1893,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5554&GenusName=Scarus&SpeciesName=quoyi&stockcode=5844
1894,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4969&GenusName=Scarus&SpeciesName=rivulatus&stockcode=5202
1895,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7912&GenusName=Scarus&SpeciesName=russelii&stockcode=8223
1896,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4975&GenusName=Scarus&SpeciesName=schlegeli&stockcode=5208
1897,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1156&GenusName=Scarus&SpeciesName=taeniopterus&stockcode=1172
1898,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6438&GenusName=Scarus&SpeciesName=tricolor&stockcode=6759
1899,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1157&GenusName=Scarus&SpeciesName=vetula&stockcode=1173
1900,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5056&GenusName=Schedophilus&SpeciesName=maculatus&stockcode=5292
1901,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1721&GenusName=Schedophilus&SpeciesName=medusophagus&stockcode=1917
1902,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2447&GenusName=Schilbe&SpeciesName=mystus&stockcode=2641
1903,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13244&GenusName=Schizothorax&SpeciesName=progastus&stockcode=13552
1904,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=838&GenusName=Schroederichthys&SpeciesName=bivius&stockcode=854
1905,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=839&GenusName=Schroederichthys&SpeciesName=chilensis&stockcode=855
1906,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=948&GenusName=Sciades&SpeciesName=couma&stockcode=964
1907,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=952&GenusName=Sciades&SpeciesName=parkeri&stockcode=968
1908,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=955&GenusName=Sciades&SpeciesName=proops&stockcode=971
1909,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1707&GenusName=Sciaena&SpeciesName=umbra&stockcode=1903
1910,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&stockcode=1207
1911,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7536&GenusName=Scleropages&SpeciesName=jardinii&stockcode=7840
1912,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24290&GenusName=Scolecenchelys&SpeciesName=australis&stockcode=19285
1913,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=906&GenusName=Scoliodon&SpeciesName=laticaudus&stockcode=922
1914,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5877&GenusName=Scolopsis&SpeciesName=lineata&stockcode=6186
1915,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5879&GenusName=Scolopsis&SpeciesName=monogramma&stockcode=6188
1916,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5875&GenusName=Scolopsis&SpeciesName=taenioptera&stockcode=6184
1917,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=116&GenusName=Scomber&SpeciesName=australasicus&stockcode=130
1918,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=117&GenusName=Scomber&SpeciesName=japonicus&stockcode=131
1919,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=118&GenusName=Scomber&SpeciesName=scombrus&stockcode=132
1920,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1084&GenusName=Scomberesox&SpeciesName=saurus&stockcode=1100
1921,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9027&GenusName=Scomberesox&SpeciesName=scombroides&stockcode=9347
1922,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1950&GenusName=Scomberoides&SpeciesName=commersonnianus&stockcode=2146
1923,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1951&GenusName=Scomberoides&SpeciesName=lysan&stockcode=2147
1924,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1953&GenusName=Scomberoides&SpeciesName=tol&stockcode=2149
1925,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=119&GenusName=Scomberomorus&SpeciesName=brasiliensis&stockcode=133
1926,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=120&GenusName=Scomberomorus&SpeciesName=cavalla&stockcode=134
1927,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=121&GenusName=Scomberomorus&SpeciesName=commerson&stockcode=135
1928,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=126&GenusName=Scomberomorus&SpeciesName=maculatus&stockcode=140
1929,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=131&GenusName=Scomberomorus&SpeciesName=niphonius&stockcode=145
1930,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=133&GenusName=Scomberomorus&SpeciesName=queenslandicus&stockcode=147
1931,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=134&GenusName=Scomberomorus&SpeciesName=regalis&stockcode=148
1932,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=135&GenusName=Scomberomorus&SpeciesName=semifasciatus&stockcode=149
1933,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=136&GenusName=Scomberomorus&SpeciesName=sierra&stockcode=150
1934,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10360&GenusName=Scombrops&SpeciesName=boops&stockcode=10691
1935,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9058&GenusName=Scopelogadus&SpeciesName=beanii&stockcode=9379
1936,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=60268&GenusName=Scopelosaurus&SpeciesName=adleri&stockcode=50020
1937,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=11600&GenusName=Scopelosaurus&SpeciesName=harryi&stockcode=11926
1938,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=530&GenusName=Scophthalmus&SpeciesName=aquosus&stockcode=546
1939,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus&stockcode=1366
1940,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3938&GenusName=Scorpaena&SpeciesName=brasiliensis&stockcode=4134
1941,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46983&GenusName=Scorpaena&SpeciesName=cardinalis&stockcode=39568
1942,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3942&GenusName=Scorpaena&SpeciesName=grandicornis&stockcode=4138
1943,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3944&GenusName=Scorpaena&SpeciesName=inermis&stockcode=4140
1944,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1760&GenusName=Scorpaena&SpeciesName=notata&stockcode=1956
1945,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1201&GenusName=Scorpaena&SpeciesName=plumieri&stockcode=1217
1946,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1758&GenusName=Scorpaena&SpeciesName=porcus&stockcode=1954
1947,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1759&GenusName=Scorpaena&SpeciesName=scrofa&stockcode=1955
1948,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3946&GenusName=Scorpaenodes&SpeciesName=caribbaeus&stockcode=4142
1949,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5816&GenusName=Scorpaenodes&SpeciesName=kelloggi&stockcode=6112
1950,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12605&GenusName=Scorpaenopsis&SpeciesName=brevifrons&stockcode=12950
1951,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=14390&GenusName=Scorpis&SpeciesName=aequipinnis&stockcode=14198
1952,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=845&GenusName=Scyliorhinus&SpeciesName=canicula&stockcode=861
1953,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=846&GenusName=Scyliorhinus&SpeciesName=capensis&stockcode=862
1954,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=852&GenusName=Scyliorhinus&SpeciesName=meadi&stockcode=868
1955,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=853&GenusName=Scyliorhinus&SpeciesName=retifer&stockcode=869
1956,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=854&GenusName=Scyliorhinus&SpeciesName=stellaris&stockcode=870
1957,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5945&GenusName=Scylliogaleus&SpeciesName=quecketti&stockcode=6254
1958,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=700&GenusName=Scymnodon&SpeciesName=ringens&stockcode=716
1959,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3818&GenusName=Scytalina&SpeciesName=cerdale&stockcode=4014
1960,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3949&GenusName=Sebastes&SpeciesName=aleutianus&stockcode=4145
1961,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=504&GenusName=Sebastes&SpeciesName=alutus&stockcode=520
1962,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3954&GenusName=Sebastes&SpeciesName=borealis&stockcode=4150
1963,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=506&GenusName=Sebastes&SpeciesName=capensis&stockcode=522
1964,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3957&GenusName=Sebastes&SpeciesName=caurinus&stockcode=4153
1965,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3960&GenusName=Sebastes&SpeciesName=ciliatus&stockcode=4156
1966,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3966&GenusName=Sebastes&SpeciesName=emphaeus&stockcode=4162
1967,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=502&GenusName=Sebastes&SpeciesName=entomelas&stockcode=518
1968,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3969&GenusName=Sebastes&SpeciesName=fasciatus&stockcode=4165
1969,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=503&GenusName=Sebastes&SpeciesName=flavidus&stockcode=519
1970,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=58097&GenusName=Sebastes&SpeciesName=hubbsi&stockcode=47692
1971,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4586&GenusName=Sebastes&SpeciesName=inermis&stockcode=4772
1972,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3978&GenusName=Sebastes&SpeciesName=maliger&stockcode=4174
1973,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3979&GenusName=Sebastes&SpeciesName=melanops&stockcode=4175
1974,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=505&GenusName=Sebastes&SpeciesName=mentella&stockcode=521
1975,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3983&GenusName=Sebastes&SpeciesName=mystinus&stockcode=4179
1976,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3984&GenusName=Sebastes&SpeciesName=nebulosus&stockcode=4180
1977,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3985&GenusName=Sebastes&SpeciesName=nigrocinctus&stockcode=4181
1978,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12084&GenusName=Sebastes&SpeciesName=oculatus&stockcode=12410
1979,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3990&GenusName=Sebastes&SpeciesName=polyspinis&stockcode=4186
1980,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3996&GenusName=Sebastes&SpeciesName=ruberrimus&stockcode=4192
1981,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4002&GenusName=Sebastes&SpeciesName=serranoides&stockcode=4198
1982,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23861&GenusName=Sebastes&SpeciesName=trivittatus&stockcode=18970
1983,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23857&GenusName=Sebastes&SpeciesName=vulpes&stockcode=18966
1984,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4009&GenusName=Sebastolobus&SpeciesName=alascanus&stockcode=4205
1985,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=11704&GenusName=Sebastolobus&SpeciesName=macrochir&stockcode=12030
1986,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4455&GenusName=Secutor&SpeciesName=insidiator&stockcode=4653
1987,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4811&GenusName=Secutor&SpeciesName=ruconius&stockcode=5040
1988,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=387&GenusName=Selar&SpeciesName=crumenophthalmus&stockcode=401
1989,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=388&GenusName=Selaroides&SpeciesName=leptolepis&stockcode=402
1990,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1956&GenusName=Selene&SpeciesName=brevoortii&stockcode=2152
