,FAO_Catches
939,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Polyodon+spathula
940,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Polyprion+americanus
941,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Polyprion+oxygeneios
942,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomacanthus+maculosus
943,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomadasys+argenteus
944,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomadasys+incisus
945,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomadasys+jubelini
946,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomadasys+kaakan
947,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomadasys+stridens
948,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomatomus+saltatrix
949,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pomatoschistus+microps
950,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pontinus+kuhlii
951,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cancer+magister
952,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Martialia+hyadesi
953,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Aristeus+varidens
954,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Priacanthus+macracanthus
955,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Prionace+glauca
956,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pristolepis+fasciata
957,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Prochilodus+reticulatus
958,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Prolatilus+jugularis
959,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Promethichthys+prometheus
960,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Protopterus+aethiopicus
961,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Psenopsis+anomala
962,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Psettichthys+melanostictus
963,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Psettodes+belcheri
964,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Psettodes+erumei
965,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinobatos+percellens
966,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinobatos+planiceps
967,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudocaranx+dentex
968,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudocarcharias+kamoharai
969,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudochaenichthys+georgianus
970,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudocurimata+boulengeri
971,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudocyttus+maculatus
972,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudopercis+semifasciata
973,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudophycis+bachus
974,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudoplatystoma+corruscans
975,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudoplatystoma+fasciatum
976,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudopleuronectes+americanus
977,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudopleuronectes+herzenst.
978,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudotolithus+elongatus
979,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudotolithus+senegalensis
980,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudotolithus+senegallus
981,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudupeneus+prayensis
982,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pterogymnus+laniarius
983,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pteroscion+peli
984,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pterygotrigla+picta
985,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pterygotrigla+polyommata
986,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Puntioplites+waandersi
987,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pylodictis+olivaris
988,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rachycentron+canadum
989,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+asterias
990,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+brachyura
991,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+clavata
992,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+maderensis
993,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+microocellata
994,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+miraletus
995,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+montagui
996,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+undulata
997,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+fyllae
998,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+lintea
999,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rasbora+argyrotaenia
1000,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Alligator+mississippiensis
1001,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rastrelliger+brachysoma
1002,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rastrelliger+kanagurta
1003,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rastrineobola+argentea
1004,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Regalecus+glesne
1005,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Reinhardtius+hippoglossoides
1006,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rexea+solandri
1007,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhabdosargus+globiceps
1008,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhabdosargus+haffara
1009,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhamdia+quelen
1010,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Protothaca+staminea
1011,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinobatos+rhinobatos
1012,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinochimaera+atlantica
1013,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mytilus+galloprovincialis
1014,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinoptera+bonasus
1015,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhinoptera+marginata
1016,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhizoprionodon+acutus
1017,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhizoprionodon+terraenovae
1018,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhomboplites+aurorubens
1019,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhynchobatus+australiae
1020,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rhynchobatus+djiddensis
1021,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rioraja+agassizi
1022,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pandalus+jordani
1023,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Raja+alba
1024,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rutilus+frisii
1025,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Rutilus+rutilus
1026,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ruvettus+pretiosus
1027,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salangichthys+microdon
1028,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salilota+australis
1029,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salminus+brasiliensis
1030,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salmo+salar
1031,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salmo+trutta
1032,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salvelinus+alpinus
1033,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salvelinus+fontinalis
1034,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Salvelinus+namaycush
1035,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sander+canadensis
1036,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sander+lucioperca
1037,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sander+vitreus
1038,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarda+chiliensis
1039,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarda+orientalis
1040,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarda+sarda
1041,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardina+pilchardus
1042,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+aurita
1043,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+brasiliensis
1044,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+gibbosa
1045,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+lemuru
1046,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+longiceps
1047,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+maderensis
1048,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Balaenoptera+edeni
1049,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinella+zunasi
1050,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinops+sagax
1051,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinops+melanostictus
1052,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinops+neopilchardus
1053,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinops+caeruleus
1054,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sardinops+ocellatus
1055,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sargocentron+spiniferum
1056,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarotherodon+galilaeus
1057,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarotherodon+melanotheron
1058,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sarpa+salpa
1059,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Eretmochelys+imbricata
1060,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Saurida+tumbil
1061,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Saurida+undosquamis
1062,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scardinius+erythrophthalmus
1063,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scarus+ghobban
1064,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scarus+persicus
1065,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Schedophilus+ovalis
1066,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Schedophilus+pemarco
1067,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Schedophilus+velaini
1068,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Palaemon+adspersus
1069,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Exopalaemon+modestus
1070,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Schizodon+fasciatus
1071,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sciaena+umbra
1072,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sciaenops+ocellatus
1073,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scleropages+formosus
1074,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scolopsis+taeniata
1075,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomber+australasicus
1076,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomber+japonicus
1077,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomber+scombrus
1078,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberesox+saurus
1079,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberoides+commersonnianus
1080,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberoides+lysan
1081,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberoides+tol
1082,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+brasiliensis
1083,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+cavalla
1084,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+commerson
1085,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+guttatus
1086,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+lineolatus
1087,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+maculatus
1088,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+niphonius
1089,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+regalis
1090,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+sierra
1091,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scomberomorus+tritor
1092,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scophthalmus+aquosus
1093,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Psetta+maxima
1094,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scophthalmus+rhombus
1095,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scorpaena+porcus
1096,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scorpaena+scrofa
1097,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scorpaenichthys+marmoratus
1098,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mytilus+edulis
1099,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scyliorhinus+canicula
1100,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scyliorhinus+stellaris
1101,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Scymnodon+ringens
1102,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+alutus
1103,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+crameri
1104,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+diploproa
1105,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+entomelas
1106,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+flavidus
1107,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+goodei
1108,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+melanops
1109,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+mentella
1110,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+oculatus
1111,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+paucispinis
1112,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+pinniger
1113,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastes+viviparus
1114,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sebastolobus+alascanus
1115,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selar+crumenophthalmus
1116,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selaroides+leptolepis
1117,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selene+dorsalis
1118,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selene+peruviana
1119,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selene+setapinnis
1120,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Selene+vomer
1121,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Semaprochilodus+insignis
1122,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Semicossyphus+pulcher
1123,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriola+dumerili
1124,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriola+lalandi
1125,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriolella+brama
1126,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriolella+caerulea
1127,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriolella+porosa
1128,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriolella+punctata
1129,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Seriolina+nigrofasciata
1130,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Serranus+atricauda
1131,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Serranus+cabrilla
1132,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Serranus+scriba
1133,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Todarodes+pacificus
1134,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sicyopterus+lagocephalus
1135,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sillago+sihama
1136,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Silurus+glanis
1137,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Solea+senegalensis
1138,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Solea+solea
1139,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Somniosus+microcephalus
1140,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Somniosus+pacificus
1141,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Somniosus+rostratus
1142,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sorubim+lima
1143,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sparidentex+hasta
1144,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sparisoma+cretense
1145,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sparus+aurata
1146,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphoeroides+maculatus
1147,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyraena+barracuda
1148,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyraena+ensis
1149,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyraena+jello
1150,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyraena+obtusata
1151,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyraena+sphyraena
1152,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Panulirus+homarus
1153,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyrna+lewini
1154,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sphyrna+zygaena
1155,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Spicara+maena
1156,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Spicara+smaris
1157,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Spondyliosoma+cantharus
1158,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Spratelloides+gracilis
1159,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sprattus+fuegensis
1160,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sprattus+sprattus
1161,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Leuciscus+cephalus
1162,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squalus+acanthias
1163,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squalus+blainville
1164,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squatina+argentina
1165,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squatina+californica
1166,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squatina+squatina
1167,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ensis+ensis
1168,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ensis+siliqua
1169,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stenotomus+chrysops
1170,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stephanolepis+cirrhifer
1171,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stereolepis+gigas
1172,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tivela+mactroides
1173,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stolothrissa+tanganicae
1174,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Strangomera+bentincki
1175,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stromateus+brasiliensis
1176,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stromateus+fiatola
1177,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Symphodus+melops
1178,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sympterygia+acuta
1179,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sympterygia+bonapartii
1180,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Synagrops+japonicus
1181,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Synbranchus+marmoratus
1182,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Arctocephalus+pusillus
1183,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Arctocephalus+forsteri
1184,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Arctocephalus+australis
1185,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Synodus+saurus
1186,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Taractichthys+steindachneri
1187,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tautoga+onitis
1188,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tautogolabrus+adspersus
1189,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tenualosa+ilisha
1190,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tenualosa+toli
1191,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Chelonia+mydas
1192,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Caretta+caretta
1193,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Procambarus+clarkii
1194,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tetrapturus+angustirostris
1195,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tetrapturus+belone
1196,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tetrapturus+georgii
1197,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tetrapturus+pfluegeri
1198,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thaleichthys+pacificus
1199,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Callinectes+danae
1200,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+alalunga
1201,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+albacares
1202,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+atlanticus
1203,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+maccoyii
1204,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+obesus
1205,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+orientalis
1206,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+thynnus
1207,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thunnus+tonggol
1208,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thymallus+thymallus
1209,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thynnichthys+vaillanti
1210,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thyrsites+atun
1211,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Thyrsitops+lepidopoides
1212,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Callista+chione
1213,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tinca+tinca
1214,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tor+douronensis
1215,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Totoaba+macdonaldi
1216,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Toxotes+microlepis
1217,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachinotus+blochii
1218,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachinotus+carolinus
1219,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachinotus+mookalee
1220,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachinotus+ovatus
1221,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachinus+draco
1222,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachipterus+arcticus
1223,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachipterus+trachipterus
1224,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+capensis
1225,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+declivis
1226,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+japonicus
1227,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+lathami
1228,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+mediterraneus
1229,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+murphyi
1230,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+picturatus
1231,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+symmetricus
1232,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+trachurus
1233,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachurus+trecae
1234,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachyrincus+scabrus
1235,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachyscorpia+echinata
1236,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tragulichthys+jaculiferus
1237,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trematomus+eulepidotus
1238,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagothenia+hansoni
1239,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Triakis+megalopterus
1240,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trichiurus+lepturus
1241,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Asterias+rubens
1242,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Arctica+islandica
1243,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trichogaster+pectoralis
1244,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trichogaster+trichopterus
1245,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Triportheus+angulatus
1246,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tripterophycis+gilchristi
