,Ecology
11359,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2178&GenusName=Trachurus&SpeciesName=indicus
11360,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=380&GenusName=Trachurus&SpeciesName=japonicus
11361,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=383&GenusName=Trachurus&SpeciesName=lathami
11362,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2176&GenusName=Trachurus&SpeciesName=longimanus
11363,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1295&GenusName=Trachurus&SpeciesName=mediterraneus
11364,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=381&GenusName=Trachurus&SpeciesName=murphyi
11365,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2175&GenusName=Trachurus&SpeciesName=novaezelandiae
11366,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1296&GenusName=Trachurus&SpeciesName=picturatus
11367,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=382&GenusName=Trachurus&SpeciesName=symmetricus
11368,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1383&GenusName=Trachurus&SpeciesName=trachurus
11369,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=385&GenusName=Trachurus&SpeciesName=trecae
11370,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39994&GenusName=Trachydoras&SpeciesName=paraguayensis
11371,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6290&GenusName=Trachyrhamphus&SpeciesName=bicoarctatus
11372,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18369&GenusName=Trachyrhamphus&SpeciesName=serratus
11373,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21676&GenusName=Trachyrincus&SpeciesName=murrayi
11374,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4741&GenusName=Trachyrincus&SpeciesName=scabrus
11375,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15523&GenusName=Trachyscorpia&SpeciesName=cristulata+echinata
11376,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18515&GenusName=Trachyscorpia&SpeciesName=eschmeyeri
11377,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55215&GenusName=Trachyscorpia&SpeciesName=verai
11378,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39691&GenusName=Trachystoma&SpeciesName=petardi
11379,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11548&GenusName=Tragulichthys&SpeciesName=jaculiferus
11380,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2450&GenusName=Tramitichromis&SpeciesName=brevis
11381,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2454&GenusName=Tramitichromis&SpeciesName=intermedius
11382,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2452&GenusName=Tramitichromis&SpeciesName=lituris
11383,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2453&GenusName=Tramitichromis&SpeciesName=trilineatus
11384,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2451&GenusName=Tramitichromis&SpeciesName=variabilis
11385,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44987&GenusName=Travancoria&SpeciesName=elongata
11386,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19441&GenusName=Travancoria&SpeciesName=jonesi
11387,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7018&GenusName=Trematochromis&SpeciesName=benthicola
11388,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2417&GenusName=Trematocranus&SpeciesName=labifer
11389,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2415&GenusName=Trematocranus&SpeciesName=microstoma
11390,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60646&GenusName=Trematocranus&SpeciesName=pachychilus
11391,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2416&GenusName=Trematocranus&SpeciesName=placodon
11392,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7323&GenusName=Trematomus&SpeciesName=bernacchii
11393,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7329&GenusName=Trematomus&SpeciesName=eulepidotus
11394,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7339&GenusName=Trematomus&SpeciesName=hansoni
11395,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7340&GenusName=Trematomus&SpeciesName=lepidorhinus
11396,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7341&GenusName=Trematomus&SpeciesName=loennbergii
11397,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7356&GenusName=Trematomus&SpeciesName=newnesi
11398,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7357&GenusName=Trematomus&SpeciesName=nicolai
11399,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7359&GenusName=Trematomus&SpeciesName=pennellii
11400,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7363&GenusName=Trematomus&SpeciesName=scotti
11401,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7364&GenusName=Trematomus&SpeciesName=tokarevi
11402,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7365&GenusName=Trematomus&SpeciesName=vicarius
11403,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4747&GenusName=Triacanthus&SpeciesName=biaculeatus
11404,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10893&GenusName=Triacanthus&SpeciesName=nieuhofii
11405,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=923&GenusName=Triaenodon&SpeciesName=obesus
11406,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6256&GenusName=Triakis&SpeciesName=maculata
11407,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6257&GenusName=Triakis&SpeciesName=megalopterus
11408,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6258&GenusName=Triakis&SpeciesName=scyllium
11409,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2739&GenusName=Triakis&SpeciesName=semifasciata
11410,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40201&GenusName=Tribolodon&SpeciesName=brandtii
11411,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8982&GenusName=Trichiurus&SpeciesName=auriga
11412,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8983&GenusName=Trichiurus&SpeciesName=gangeticus
11413,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1305&GenusName=Trichiurus&SpeciesName=lepturus
11414,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3878&GenusName=Trichodon&SpeciesName=trichodon
11415,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4994&GenusName=Trichogaster&SpeciesName=fasciata
11416,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4996&GenusName=Trichogaster&SpeciesName=labiosa
11417,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40964&GenusName=Trichogenes&SpeciesName=longipinnis
11418,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40879&GenusName=Trichomycterus&SpeciesName=alterus
11419,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10734&GenusName=Trichomycterus&SpeciesName=areolatus
11420,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49588&GenusName=Trichomycterus&SpeciesName=belensis
11421,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54640&GenusName=Trichomycterus&SpeciesName=caipora
11422,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44491&GenusName=Trichomycterus&SpeciesName=caliensis
11423,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47305&GenusName=Trichomycterus&SpeciesName=catamarcensis
11424,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41837&GenusName=Trichomycterus&SpeciesName=chaberti
11425,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44090&GenusName=Trichomycterus&SpeciesName=corduvensis
11426,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=56941&GenusName=Trichomycterus&SpeciesName=dali
11427,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52202&GenusName=Trichomycterus&SpeciesName=diabolus
11428,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58252&GenusName=Trichomycterus&SpeciesName=diatropoporos
11429,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40400&GenusName=Trichomycterus&SpeciesName=guianense
11430,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54872&GenusName=Trichomycterus&SpeciesName=hualco
11431,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41838&GenusName=Trichomycterus&SpeciesName=itacarambiensis
11432,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51721&GenusName=Trichomycterus&SpeciesName=maracaya
11433,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53608&GenusName=Trichomycterus&SpeciesName=megantoni
11434,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54746&GenusName=Trichomycterus&SpeciesName=nigroauratus
11435,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51987&GenusName=Trichomycterus&SpeciesName=pseudosilvinichthys
11436,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=48075&GenusName=Trichomycterus&SpeciesName=ramosus
11437,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53609&GenusName=Trichomycterus&SpeciesName=santanderensis
11438,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=56903&GenusName=Trichomycterus&SpeciesName=sketi
11439,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59066&GenusName=Trichomycterus&SpeciesName=steindachneri
11440,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40946&GenusName=Trichomycterus&SpeciesName=striatus
11441,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54639&GenusName=Trichomycterus&SpeciesName=uisae
11442,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51947&GenusName=Trichomycterus&SpeciesName=yuska
11443,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21127&GenusName=Trichonotus&SpeciesName=arabicus
11444,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18717&GenusName=Trichonotus&SpeciesName=elegans
11445,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18716&GenusName=Trichonotus&SpeciesName=filamentosus
11446,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39178&GenusName=Trichonotus&SpeciesName=halstead
11447,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13010&GenusName=Trichonotus&SpeciesName=setiger
11448,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4892&GenusName=Trichopodus&SpeciesName=leerii
11449,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4953&GenusName=Trichopodus&SpeciesName=microlepis
11450,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=515&GenusName=Trichopodus&SpeciesName=pectoralis
11451,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59186&GenusName=Trichopodus&SpeciesName=poptae
11452,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4893&GenusName=Trichopodus&SpeciesName=trichopterus
11453,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12408&GenusName=Trichopsis&SpeciesName=pumila
11454,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12409&GenusName=Trichopsis&SpeciesName=schalleri
11455,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4952&GenusName=Trichopsis&SpeciesName=vittata
11456,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4911&GenusName=Trichromis&SpeciesName=salvini
11457,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18824&GenusName=Tridentiger&SpeciesName=barbatus
11458,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46342&GenusName=Tridentiger&SpeciesName=bifasciatus
11459,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14919&GenusName=Tridentiger&SpeciesName=obscurus
11460,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4095&GenusName=Tridentiger&SpeciesName=trigonocephalus
11461,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5274&GenusName=Trigla&SpeciesName=lyra
11462,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9290&GenusName=Triglachromis&SpeciesName=otostigma
11463,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4340&GenusName=Triglops&SpeciesName=forficatus
11464,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4342&GenusName=Triglops&SpeciesName=murrayi
11465,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4343&GenusName=Triglops&SpeciesName=nybelini
11466,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4344&GenusName=Triglops&SpeciesName=pingelii
11467,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4345&GenusName=Triglops&SpeciesName=scepticus
11468,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44798&GenusName=Trigonognathus&SpeciesName=kabeyai
11469,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7307&GenusName=Trigonolampa&SpeciesName=miriceps
11470,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10696&GenusName=Trigonopoma&SpeciesName=pauciperforatum
11471,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21181&GenusName=Trigonostigma&SpeciesName=espei
11472,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11205&GenusName=Trigonostigma&SpeciesName=heteromorpha
11473,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60276&GenusName=Trimma&SpeciesName=abyssum
11474,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53032&GenusName=Trimma&SpeciesName=agrena
11475,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50784&GenusName=Trimma&SpeciesName=anaima
11476,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51227&GenusName=Trimma&SpeciesName=annosum
11477,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38688&GenusName=Trimma&SpeciesName=benjamini
11478,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59566&GenusName=Trimma&SpeciesName=burridgeae
11479,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17869&GenusName=Trimma&SpeciesName=caesiura
11480,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60278&GenusName=Trimma&SpeciesName=chledophilum
11481,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59567&GenusName=Trimma&SpeciesName=corerefum
11482,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53031&GenusName=Trimma&SpeciesName=fangi
11483,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53462&GenusName=Trimma&SpeciesName=flavatrum
11484,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18729&GenusName=Trimma&SpeciesName=grammistes
11485,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49079&GenusName=Trimma&SpeciesName=griffithsi
11486,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=56683&GenusName=Trimma&SpeciesName=haimassum
11487,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50786&GenusName=Trimma&SpeciesName=halonevum
11488,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60137&GenusName=Trimma&SpeciesName=hamartium
11489,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53463&GenusName=Trimma&SpeciesName=hayashii
11490,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21571&GenusName=Trimma&SpeciesName=hoesei
11491,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59568&GenusName=Trimma&SpeciesName=hollemani
11492,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20632&GenusName=Trimma&SpeciesName=macrophthalmus
11493,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=56436&GenusName=Trimma&SpeciesName=maiandros
11494,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60334&GenusName=Trimma&SpeciesName=meityae
11495,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58698&GenusName=Trimma&SpeciesName=meranyx
11496,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60280&GenusName=Trimma&SpeciesName=multiclitellum
11497,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52193&GenusName=Trimma&SpeciesName=nasa
11498,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60279&GenusName=Trimma&SpeciesName=nauagium
11499,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17871&GenusName=Trimma&SpeciesName=naudei
11500,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7368&GenusName=Trimma&SpeciesName=okinawae
11501,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60600&GenusName=Trimma&SpeciesName=putrai
11502,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50789&GenusName=Trimma&SpeciesName=stobbsi
11503,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7369&GenusName=Trimma&SpeciesName=striatum
11504,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13082&GenusName=Trimma&SpeciesName=taylori
11505,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13083&GenusName=Trimma&SpeciesName=tevegae
11506,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53896&GenusName=Trimma&SpeciesName=yanoi
11507,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17870&GenusName=Trimmatom&SpeciesName=eviotops
11508,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13636&GenusName=Trinectes&SpeciesName=fonsecensis
11509,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4455&GenusName=Trinectes&SpeciesName=inscriptus
11510,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4456&GenusName=Trinectes&SpeciesName=maculatus
11511,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7884&GenusName=Trinectes&SpeciesName=paulistanus
11512,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6144&GenusName=Triodon&SpeciesName=macropterus
11513,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2935&GenusName=Triphoturus&SpeciesName=mexicanus
11514,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7723&GenusName=Triphoturus&SpeciesName=nigrescens
11515,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8399&GenusName=Triplophos&SpeciesName=hemingi
11516,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46152&GenusName=Triplophysa&SpeciesName=brachyptera
11517,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60290&GenusName=Triplophysa&SpeciesName=daochengensis
11518,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58862&GenusName=Triplophysa&SpeciesName=dongganensis
11519,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58861&GenusName=Triplophysa&SpeciesName=fengshanensis
11520,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6472&GenusName=Triplophysa&SpeciesName=gejiuensis
11521,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19543&GenusName=Triplophysa&SpeciesName=gracilis
11522,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19545&GenusName=Triplophysa&SpeciesName=griffithii
11523,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49918&GenusName=Triplophysa&SpeciesName=hsutschouensis
11524,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58860&GenusName=Triplophysa&SpeciesName=langpingensis
11525,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41929&GenusName=Triplophysa&SpeciesName=laticeps
11526,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41822&GenusName=Triplophysa&SpeciesName=longibarbata
11527,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60384&GenusName=Triplophysa&SpeciesName=luochengensis
11528,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46881&GenusName=Triplophysa&SpeciesName=obscura
11529,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46156&GenusName=Triplophysa&SpeciesName=orientalis
11530,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59552&GenusName=Triplophysa&SpeciesName=qilianensis
11531,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41819&GenusName=Triplophysa&SpeciesName=shilinensis
11532,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60406&GenusName=Triplophysa&SpeciesName=shiyangensis
11533,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46167&GenusName=Triplophysa&SpeciesName=siluroides
11534,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45132&GenusName=Triplophysa&SpeciesName=stenura
11535,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18321&GenusName=Triplophysa&SpeciesName=strauchii
11536,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60385&GenusName=Triplophysa&SpeciesName=tianlinensis
11537,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6475&GenusName=Triplophysa&SpeciesName=xiangxiensis
11538,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19553&GenusName=Triplophysa&SpeciesName=yasinensis
11539,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=41818&GenusName=Triplophysa&SpeciesName=yunnanensis
11540,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53392&GenusName=Triplophysa&SpeciesName=zhaoi
11541,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14575&GenusName=Tripodichthys&SpeciesName=angustifrons
11542,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8727&GenusName=Tripodichthys&SpeciesName=blochii
11543,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14577&GenusName=Tripodichthys&SpeciesName=oxycephalus
11544,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=42788&GenusName=Triportheus&SpeciesName=albus
11545,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13298&GenusName=Triportheus&SpeciesName=angulatus
11546,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12731&GenusName=Triportheus&SpeciesName=elongatus
11547,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13555&GenusName=Triportheus&SpeciesName=rotundatus
11548,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8003&GenusName=Tripterodon&SpeciesName=orbis
11549,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2219&GenusName=Tripterophycis&SpeciesName=gilchristi
11550,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7948&GenusName=Tripterygion&SpeciesName=delaisi
11551,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45175&GenusName=Tripterygion&SpeciesName=melanurum
11552,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=53466&GenusName=Tripterygion&SpeciesName=tartessicum
11553,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1974&GenusName=Tripterygion&SpeciesName=tripteronotum
11554,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7675&GenusName=Triso&SpeciesName=dermopterus
11555,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=57301&GenusName=Trisopterus&SpeciesName=capelanus
11556,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1039&GenusName=Trisopterus&SpeciesName=esmarkii
11557,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1385&GenusName=Trisopterus&SpeciesName=luscus
11558,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=495&GenusName=Trisopterus&SpeciesName=minutus
11559,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7231&GenusName=Tristramella&SpeciesName=sacra
11560,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7232&GenusName=Tristramella&SpeciesName=simonis
11561,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6962&GenusName=Trixiphichthys&SpeciesName=weberi
11562,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6474&GenusName=Troglocobitis&SpeciesName=starostini
11563,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49873&GenusName=Troglocyclocheilus&SpeciesName=khammouanensis
11564,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3249&GenusName=Trogloglanis&SpeciesName=pattersoni
11565,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8656&GenusName=Tropheops&SpeciesName=gracilior
11566,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2569&GenusName=Tropheops&SpeciesName=lucerna
11567,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2571&GenusName=Tropheops&SpeciesName=microstoma
11568,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2573&GenusName=Tropheops&SpeciesName=novemfasciatus
11569,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2575&GenusName=Tropheops&SpeciesName=tropheops
11570,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9303&GenusName=Tropheus&SpeciesName=moorii
11571,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20541&GenusName=Tropidophoxinellus&SpeciesName=hellenicus
11572,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39194&GenusName=Tropidophoxinellus&SpeciesName=spartiaticus
11573,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19083&GenusName=Trygonoptera&SpeciesName=mucosa
11574,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21178&GenusName=Trygonoptera&SpeciesName=ovalis
11575,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21229&GenusName=Trygonoptera&SpeciesName=personata
11576,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14697&GenusName=Trygonoptera&SpeciesName=testacea
11577,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5130&GenusName=Trypauchen&SpeciesName=vagina
11578,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19890&GenusName=Trypauchenichthys&SpeciesName=sumatrensis
11579,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21012&GenusName=Tuberoschistura&SpeciesName=cambodgiensis
11580,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58613&GenusName=Turcinoemacheilus&SpeciesName=hafezi
11581,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=56990&GenusName=Turcinoemacheilus&SpeciesName=himalaya
11582,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58556&GenusName=Turcinoemacheilus&SpeciesName=minimus
11583,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58557&GenusName=Turcinoemacheilus&SpeciesName=saadii
